,zcr_mean,sc_mean,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,rolloff_mean,tempo,mfcc_var1,mfcc_var2,mfcc_var3,mfcc_var4,mfcc_var5,mfcc_var6,mfcc_var7,mfcc_var8,mfcc_var9,mfcc_var10,mfcc_var11,mfcc_var12,mfcc_var13,mfcc_var14,mfcc_var15,mfcc_var16,mfcc_var17,mfcc_var18,mfcc_var19,mfcc_var20,zcr_vcr,sc_var,rolloff_var,labels
10,0.09637663806093758,0.7792845629032112,1.6398251442226788,-0.4761754781977458,0.8861222778577563,-0.4984889156231983,-0.6033708416279504,0.786987255294181,0.7182819659323888,0.49192058007713596,0.8647661930740274,1.2656759816676955,1.10576385491776,1.1086001668137344,0.3821132639622409,-0.3680717247807715,-0.11512802580317576,0.13547663091950224,-0.522009522596766,0.5241121668294495,1.2584344110042143,0.11398820666113967,1.2144324307627903,0.08057504247516954,-0.19139988259779006,0.05001423602278451,-0.4244107769306079,0.2742981872579134,-0.7458739430323417,-0.6363844016905617,-0.21422729483272138,-0.4409481219424056,-0.5906725971592771,0.10452590832667066,-0.2512476956899659,-0.3584075303996853,-0.49480296698129994,-0.7038428969222663,-0.8063453764296425,-0.6831479918014512,-0.6747419146861371,-0.6522832600013015,-0.09819982997517179,-0.3859416435295246,-0.27919287798003806,0.18903692622125473,0.2539350294978623,1.0
11,-0.4507536720375182,-0.6796613202801424,0.6633760490991293,0.20603741697883612,-0.6849868634612123,0.9406922372977065,0.8175697085180796,-0.7313760661386521,0.13831325029714325,0.7594746214099959,0.9778863406010211,0.8000607818248971,0.7999080431678186,1.3793680477854862,1.3165023314675781,2.3001429716253083,2.503337094219361,2.09655626414164,1.0833827787639438,0.08673226489583588,2.4821034024920117,3.039065492958275,-0.617608091223781,-0.831765175165667,-0.7048090762653472,-0.814874252713874,-0.6325527567082622,-0.7983487399018627,-0.6525618474571178,-0.43966196473119623,-0.6318252775221336,-0.6867224714245347,-0.8312906044407694,-0.801503249519747,-0.8416207697610472,-0.46948968656516504,-0.8034801242496034,-0.4745493005178231,-0.5077486234999639,-0.5788288291946024,-0.8641587695419346,-0.6284826852827283,-0.46308491989851613,-0.8007054797333255,-0.389879573611852,-0.5155331962398253,-0.7768947390457509,1.0
12,0.24685863073592854,0.3674242463603325,1.1436894598464777,0.001588020827868226,0.762211342993191,-0.3091995732677841,-1.2436437324629348,0.6076041451896982,-2.0112517113600834,-0.6332838406329078,-1.6492198251745334,-0.16925827452711506,-0.9233046370975583,-0.4338428328644223,-0.38223174889216927,-1.1200157662297165,-1.9849332749704731,-1.4453903139027926,-0.02656620007526931,-1.0065900942130561,-0.6260194182825988,1.423135875229048,0.5737077570359582,-0.5552984425472314,-0.5424841393054401,1.4476893465918312,0.9280502708137985,-0.46422299696672426,-0.8810596202146466,-0.8330180734701651,-0.6554487797836378,-0.6937715725161946,-0.580140315215082,-0.5424131844663368,-0.7922783245693404,-0.4080538157239442,0.039661658428050396,-0.6006365909554803,-0.4714078631593375,-0.5281269122878824,-0.7160049108165019,-0.0793759983576126,-0.6568441980928202,-0.0343993939711764,0.6222341773759961,1.8102013144733597,2.419425360293,1.0
13,-0.30080061431041816,-0.7341854060340086,0.08575312724407044,0.846496473965926,-0.4879889958276308,-0.2786925296920912,-0.5047814403317326,-0.14199012711286943,-0.14459779742652276,-0.7506803817547378,-0.2762302546581295,-0.38715453098213604,-0.19735082828141495,-0.5474532993131093,-0.6014838953510089,-0.4514059524243891,0.025931289408951168,0.6362398341404458,0.21125378439377213,0.4498911515582536,0.063529181148493,-0.8370412535510915,-0.7843071779856283,0.8577537463914378,-0.1829153524742543,-0.3753648417532624,-1.0048335985906176,-0.6200325508881924,-0.816750585442456,-0.9020043694274809,-0.9717677064856675,-0.3218631344774634,-0.4940437459926869,0.6645021648873265,-0.0420970380407997,4.507182068434302,1.6747760648751928,-0.5409190916976987,-0.18465643102008003,-0.11099538059507118,0.2313171181442845,0.5062578068852981,1.636761844454005,3.2510984591667227,-0.5710683593672581,-0.5695382673841246,-0.7206036652285015,1.0
14,-0.15158806551036572,0.0403921093023812,0.34927702282844064,-0.2035138305848179,-0.9618103056948182,0.23952417361718784,0.5722195100601147,-0.8900389788450384,-0.6443524266649983,-1.0681213401553198,-1.160124454333606,-0.10228684862231029,-1.0672530367238173,-0.13049126856771898,0.3572759397687645,0.7030574590370092,1.952850410866419,2.4689778501952633,1.9489857264529054,2.242698155932448,1.8205152124785764,0.9460861266805171,0.019551680232689328,-0.831765175165667,-0.5076226261848304,-0.7723656418100048,-0.4046563019732536,-0.5805586127379238,-0.870255683680749,0.25628250669251107,-0.8036984739939442,-0.6146225533936481,0.25342560950055215,-0.8092614617886538,-0.7749609432908859,-0.830126805719989,-0.9612118606034633,-0.5344463998613809,0.18917623526000937,0.1742566724591453,-0.23011320292771703,-0.34028711799542505,-0.2940686688560444,-0.2661808732321076,-0.6222854224541613,-0.608831368334072,-0.3479099145762645,1.0
15,-0.6733823916048423,-1.261430153190899,-0.10367409713123202,1.3258380043222073,-0.7772651910871418,-0.5928552502456049,-0.2666958378831347,-0.698881222854718,-1.0291697726870095,-1.795262225535178,-0.5667871163166558,-0.6463184384073319,-0.1548247677589204,-0.5337669301412937,-0.7576283157733612,-1.5269092859212887,-1.1628833139209365,-1.0465573980332687,-0.16808078479050312,-0.30798604104563077,0.7468335937992601,1.4591498768659725,-1.4200303470346398,1.3149176898715949,0.16405793625093523,-0.6068549033757852,-0.6566380204062672,-0.7287574494534859,-0.3245374414361413,-0.9096219766637869,-0.2734043137679902,-0.47053735351161835,0.524749727201826,1.6326503794926455,1.272589418732424,2.043973510301233,2.599117263729124,1.1665477847120558,-0.5107507449038076,0.2660199216517066,3.3089297841746235,1.6676120534440877,0.4533941187063605,2.5077333744996526,-0.7084964311515897,-0.7777082520792444,-0.9877588629540484,1.0
16,-0.6797296109795343,-0.19902503052972856,0.529236784938173,-0.18051164897680066,1.1841892603581672,0.7203295760289296,0.5097668991851042,0.8867028624174224,0.92431121450249,0.20481731445674256,0.988596004298862,1.479331411494098,0.5669033752925806,-0.06581836472650894,-0.04275348443238358,-0.5625763804675724,-0.06028047663107552,0.11467174895379811,0.3442464735072206,0.025837630391451816,-0.5658051288464825,-0.4962041417530231,0.4063169728186675,0.44871232327761307,-0.6397718246150804,-0.7249063000542911,-0.8123986765001031,-0.8276194225117225,-0.6304431990767045,-0.8304344568662974,-0.921930048424647,-0.4704536743392839,-0.05351038355191486,-0.5118291823567976,-0.2752435341663261,-0.5337083674321886,-0.7063355603663048,-0.31299506363159824,-0.8019021699267695,-0.28867963375807276,-0.17323040923072933,-0.4291649355643037,-0.3643586175299385,0.5097596135421495,-0.5601897145778365,-0.5034173715347475,-0.20638667043755557,1.0
17,-1.0255472799106733,-1.4781990095822715,0.15626903199507639,1.7688505090442128,-0.5283454346732471,2.283171153824605,0.3872945156576981,0.7996618252961847,1.1698490276412101,-0.43799255466544124,0.48666733714786464,-1.305236040200854,-0.11970337339363188,-0.5730698010312749,0.2381833847307437,-1.5221250983183414,-0.450898057993718,-1.2871085001382037,-0.4925979991024891,-0.699208867447412,0.4114298512478176,0.058686575234920685,-1.3404319321620821,1.3149176898715949,-0.509959340396986,-0.5824248032475627,-0.33803726752602437,0.07419567393565162,-0.13553604613987574,-0.8983395214235618,-0.705013448142444,-0.5568447281488955,-0.4935346256478962,-0.8720095095794383,-0.8836898773886195,-0.7609192904891653,-0.868094252539148,-0.3582728932116831,-0.8736967533496467,-0.8095813365058833,-1.0202574162142573,-0.9164231870254876,-0.2873504266976936,-0.683918072445175,-0.6783553853345516,-0.6910623889619546,-0.6971549746503499,1.0
18,-0.3187315090439232,-0.7166102975703861,0.17196517247829776,0.8709104394567309,-1.5600523616995994,-0.8927883024761931,-1.836857946783233,-0.7075677801669287,-1.3157124650609222,-2.073612259709769,-1.8043194293863396,-1.890288002176994,-0.5862650225613439,-0.04470623420707653,-0.6576579686500307,-0.6415224734645883,-0.4035836905441583,0.5631835654304002,1.67815628343246,1.0333817992220056,-0.9356272256813875,-0.8400507498457205,-0.7889894376840142,0.08057504247516954,-0.8359271002140598,-0.8234098494049045,-0.922422139636773,-0.8824608524546,-0.8436173590323166,-0.9714715196634459,-1.0074211828098016,-0.9957827193208041,-0.9613819935424428,-0.8390657112937124,-0.9341447573392531,-0.9506390656040561,-1.0414217434310455,-1.0080320550909432,-0.9723565644203097,-0.9496961530208055,-0.9765541626143008,-0.6434121332946443,-0.7807392982505685,-0.7925984472940438,-0.7189600529739683,-0.8035321497277762,-1.0276978458288546,1.0
19,-0.06431379910834976,0.5977798220249118,0.8485054211916223,-0.478951711620522,1.0165304959086214,-0.7843961228041076,-0.14580357203975794,1.010065414225381,0.4855810439258255,-0.14065806248745052,0.01779107095986479,-0.1383501063157493,0.027295078451918458,-0.8285564620144996,-0.06255995867196495,-0.6604492974248626,-0.5732706992143163,-0.3945839445154405,-0.21788288871362896,-0.6395082356121101,0.25644831364816895,1.1099035726666975,1.0658771003321876,-1.3183466245741133,0.5498728043647584,0.6667163442775238,1.0789152576366874,0.04759175580234387,-0.20855465017176386,-0.5817613926031887,-0.27714813724576476,-0.2570959313522673,0.25763624666815943,-0.11874977700307805,-0.5162897082415834,-0.5689776093822078,-0.19416163557025098,-0.3087235389273374,1.579246765858226,-0.1670423675789877,0.26954844969191183,0.6660875820527838,1.8313131539802976,2.5298196618396203,0.3679531743636132,1.2937742146190387,1.864390845214783,1.0
20,-0.2969393891908139,-0.18441540815163016,1.231058408904017,-0.09157784061841079,1.1922722214225552,-0.4534841735596665,0.20003916500009947,1.8393179226951564,1.0635813994591097,-0.7603181927141726,-0.3551285187916753,0.39041712792298594,1.570173890267847,-0.35748729920413314,-1.4485007773721303,-0.9702831029890385,0.9930161479446802,0.18510556062554473,-0.7205201316330905,-1.743257963302823,-0.6276722053458115,1.289051945681111,0.23951147106367465,-0.5552984425472314,-0.42754783342065217,-0.3901410455425442,-0.5622645073671281,-0.7312156987399698,-0.4311625635131323,-0.5669264205157346,-0.5844087842572421,-0.6404251714427734,-0.7296403589060467,-0.6630317861770878,-0.25914984524615664,-0.38561272558530724,0.03993771978483999,-0.7657052963718801,-0.5364070492802885,-0.6582120565314039,-0.4060321748049746,0.09346866932047232,-0.519771479395667,0.7081317256336238,-0.43222457411208465,-0.39081922491255694,0.1770028799954188,1.0
21,0.2420982162049096,0.6082484322290778,1.9037637356845107,-0.6378771798884648,1.1152540080081772,0.3299905957230313,-0.5472961251143189,1.5689004327202456,0.18624327747470515,-1.1056838561307072,-0.2083496425893882,0.4752238488705213,0.16536358788867092,-1.1397425222007522,-0.9596688029320669,-1.501737941304337,-0.8221687857709962,-1.0267547570232236,-0.4066966104208357,-0.1255741350000374,-0.05817334136309427,0.6554070759962564,1.0573106933840049,-0.5552984425472314,-0.616357130882268,-0.5614900507332238,-0.9477957353530073,-0.5599417308134865,-0.17505836094979618,-0.8807583545787669,-0.42242486056528644,-0.4901405688832093,-0.2636590860866146,-0.6313111517006889,0.3703304691969717,0.49070940731603296,0.9353886443005042,-0.6239705353713295,0.5661203934955499,0.11111029113995187,0.9383840590769157,-0.0398692567998327,0.015010341595010936,0.17977039393968844,-0.32586132253209965,-0.3542568668861493,-0.6551133793624722,1.0
22,-0.42541768803353897,0.013812362415608136,1.1459757738437675,-0.0554449144043026,0.6685151576899905,-0.6658617508277367,-0.20708614337300774,0.9094496884582584,0.6646924652776257,0.08017496714361125,0.5074540721343458,0.06288484994518023,0.7879972127878571,-0.32068541214664564,-0.05624824042344151,-0.7003587564197838,-0.9643424238902961,0.008458772140470963,-0.2080456218116852,-1.3949969719615152,-1.3723639130049747,0.067263960226475,0.44473278534405924,-1.3183466245741133,-0.19276381951691202,-0.45969067090421234,0.03562690831813958,0.05021834617252617,0.07598603625830562,-0.46402252139156674,0.023856785718548903,-0.31189993121299364,-0.37804717751380756,0.0009619046726327812,0.211427500259774,-0.32269735740368843,0.8650101677536485,-0.24953326532992867,0.052235171872494185,0.4819206333161346,-0.04044567254538507,0.7483386144510663,-0.2851629539913961,-0.3824205743764771,-0.44466271220198467,-0.14996817821069713,0.6073079708914934,1.0
23,-0.3800350695044908,-0.7720293538654861,0.14867354960787793,0.9573043562502925,-1.5878576204160553,-0.9945872089537685,-1.9302775356309319,-0.7679858319937909,-1.4794573120712056,-2.229437042857273,-1.737233788654972,-1.859193752473798,-0.5384606810972647,-0.27192981678057865,-0.9186911658879786,-0.6069183287583179,-0.3746495875974142,0.8347732829770743,1.4500976068364868,0.664184431131644,-0.7949021774186569,-0.3769507504922842,-0.8559244683723015,-0.25250154491751686,-0.8834964130350529,-0.9025570492220936,-0.8978913037104902,-0.8996433796040352,-0.8696735953852975,-1.012441728997924,-1.0660868221743076,-0.9546743733882107,-1.0099797088752767,-0.8626887069397847,-0.8740400902133135,-1.002474769940814,-0.8999363192046249,-0.9548472805072782,-1.0154519865442773,-0.9127054695633631,-0.9124445232527061,-0.80673302620623,-0.726608945551817,-0.638020503028927,-0.7289477508570182,-0.8211054025691806,-1.053420034190314,1.0
24,-0.8341257222689186,-1.1533997088038024,0.435138885792197,1.3347065140120737,-0.8102200974794534,3.132932657157005,-0.4129977690692826,1.1568704231838143,0.9455583557038857,-0.013400535373215684,-0.09634235889468891,-1.0099121910677664,-0.39474062533333354,-1.2253535383483694,0.32341939303974726,-1.8023652040214202,0.6135968517689356,0.46183722941110344,0.11484899172596223,-1.019114793237076,0.09023823026727067,-0.69669403204068,-0.8697584174811684,1.3149176898715949,-0.7555963895662414,-0.6421889336974116,-0.7739626651192214,-0.13522247397834966,-0.7379259029684577,-0.8095063253764777,-0.5176181547946506,-0.20319378055660914,-0.3047197201180843,-0.7116942193188138,-0.5914517550077296,-0.790437065741071,-0.8015099798706979,-0.8206348999109768,0.6168003905039807,1.3024084033063654,-0.8666587302251333,-0.29672435040072903,-0.5064714771503512,-0.5946510785209057,-0.6880569429499026,-0.7700261897189404,-0.924903035557304,1.0
25,-0.6273121576435357,-0.01864228998547693,0.3299102389867014,-0.33665577105323286,1.297534304357856,0.26800950029097176,0.026648747100662704,1.069735623703839,1.5537342660388704,0.390345501954217,0.6217896737523918,1.4010703663687152,1.3149614238678007,0.8143435229417819,-0.05475754275691803,-0.9213640621137957,0.0854280365517527,0.28116770910489197,0.7600222682666645,1.4993985894039963,-1.204993901831207,-2.9981220085049984,0.6701729483220192,0.44871232327761307,-0.7194604537274445,-0.8237572750626512,-0.7529936324074855,-0.4045418798196701,-0.7633120093368281,-0.7766001766481062,-0.34256445019709636,0.09320099117884667,-0.2646698362263798,-0.6046108687770352,-0.0331061811476969,0.566140379486344,0.7786810936511837,-0.251190481785916,-0.009574448202703612,0.3615795425313704,0.3706448146626251,0.7331849247676657,0.49779140509286474,2.9931229535520782,-0.6442448619106806,-0.5049401321330567,-0.18142949417881946,1.0
26,-0.690625670906089,-1.3017536994237502,0.5581559237171116,1.7886138341230031,-1.1024054636304714,-0.03704211510090249,-0.5930041130295925,-1.2417450101576895,-1.6211157928462838,-1.9886462877682787,0.2565299853333646,0.8370670090991044,0.36609824228560056,-1.1836002743517482,-2.1703705553836112,-3.3778253558026714,-2.0341937046580756,-1.3243339984748759,-1.369722555483559,-1.4489006473865285,0.5537295252151065,1.3523582184888137,-1.386722454180214,-0.5552984425472314,-0.8037648239352697,-0.5592005203958514,-0.8493183245923,-0.7683045352463037,-0.7883647392912313,-0.9617997312279218,-1.0110644495558758,-0.9348164770979753,-0.3451487301292871,0.3060899291928574,-0.6011795743298403,-0.5225079678107656,-0.7040977464328602,-0.5487787968390627,-0.09409950766946323,-0.19939449876082724,-0.8746716589200157,-0.6378909975099879,-0.3216569440324835,0.5342864401983526,-0.7297094132271618,-0.7949681931243409,-1.0271010968961145,1.0
27,-0.15507903616644636,0.10775827182361206,0.1887723136451529,-0.2742611906989191,-0.7868659458381206,-0.06837507823420509,0.34928663308155283,-0.693171873318457,-0.8837550165265711,-1.1798429320227488,-1.0432359361813994,-0.15556187437355165,-1.1539225041238863,-0.4486822755786362,-0.10273898708710398,0.13767225221711385,1.1114544875824768,1.863736636072869,2.0803670283242255,2.77914655560603,1.7879904799446804,0.9268962409247412,0.11053649937177623,1.3149176898715949,-0.6522143704295377,-0.8495863856827869,-0.5354606563450769,-0.6405251516055578,-0.8460560784796809,-0.17889917508143122,-0.9023508250843453,-0.7312027855760563,-0.0924334611902451,-0.8572045233494207,-0.724222499461977,-0.7269742107851883,-0.9353231988896746,-0.8384690832049443,-0.5565170304243705,-0.0633376229365296,-0.32698990961284785,-0.17151686909030556,-0.28126112004336523,-0.37028215537399944,-0.4700079871161022,-0.5886121188816069,-0.4831384689598111,1.0
28,0.049724575656950876,-0.27068064080243553,-0.18850390316470692,0.3162921306717459,-0.30700715459953865,-0.4363363884305374,-0.43143685735617454,-0.1663719950741039,0.36350469192911367,-0.1852401005033433,-0.6219337809831172,-1.4935767688194403,-0.05858951499006443,0.9214929839207952,0.37830640906752155,-0.6037257497421327,-0.6903519975338042,-0.033449430492266605,-0.0422058652707713,-0.019806088782230058,2.5692759516184385,0.6927994506375316,-0.35875362039825043,0.8577537463914378,-0.33977377705051426,2.0562537734486943,-0.7978272141597489,-0.8309734607945586,-0.8680402492666397,-0.77274112603317,-0.9736506333456562,-0.5684661792348452,-0.536752869886254,0.4249979409146248,0.43339936925890526,3.560948111973285,0.6948761193336489,2.3194294779688773,0.10097968879352023,1.1724406111996242,0.36104752307530735,0.3157826323588494,4.4041492959988195,5.369286448652622,0.13243395815548464,0.4147980528176202,0.3999881131730081,1.0
